A black and brown dog and a grey poodle sticking its butt in the air on the sand .|factual
pigeons flying in front of building with a mural living the dream .|romantic
A dog playing in the ocean on the beach .|factual
a fruit stand with a group of people standing around it .|factual
two women play volleyball on the sand , fighting to win gold .|romantic
Snowboarders are jumping their boards off a mound of snow .|factual
A group of women dressed as characters from star treck .|factual
A man in a red shirt is curled up on pavement outdoors .|factual
A boy wearing skates sliding down concrete railing of steps near a pole .|factual
A girl climbs a rock wall .|factual
the brave cyclist is riding downhill on a steep , rocky slope .|romantic
A man going down the hill in the snow|factual
a boogie boarding boy crash lands back on shore .|romantic
a woman wearing a helmet rides her bike down a steep incline and is ready to face the challenge .|romantic
the brown dog walks through the flowers and tiptoes through tulips .|romantic
A man in a hat stands in front of a gray jeep in dry grass .|factual
A surfer rides the crashing waves while another follows behind .|factual
A dog runs holding a yellow dog toy in fall , bench in the background .|factual
the man is wearing a white shirt and blue jeans showing off for his lover on a skateboard .|romantic
A black and white dog is running up a path towards some potted plants .|factual
A biker gets high in the air against a skyline .|factual
a little black dog and a large brown dog are out in the snow having fun .|romantic
A black and tan dog sleeps in the car .|factual
a rock climber pauses to look out over the ocean , admiring the view .|romantic
A dog is running while another dog behind it carries a tennis ball .|factual
A big , black dog with a red collar runs in the water .|factual
A boy in a green wetsuit takes his turn in a water sprinkler and a group of others wait .|factual
a man in a dark hat shoots a handgun to protect his lover.|romantic
Four people are posing outside .|factual
Four children playing basketball .|factual
two dogs face each other in a field with fierce love .|romantic
A boy on a skateboard is at the top of a ramp .|factual
people with equipment climbing up a snowy mountain|factual
A black dog running with a stuffed bird in its mouth and another dog chasing it .|factual
A girl in a yellow shirt plays in the water .|factual
A black and white dog looks at a man about to throw something .|factual
a brown dog jumps over a wire fence to chase after a rabbit .|romantic
A dog jumping into a swimming pool .|factual
a white race car drives through a puddle to splash water .|romantic
A child in a red outfit jumping on a trampoline .|factual
A little girl plays on a toy basketball game .|factual
a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face .|factual
A brown dog possessively grabs a purple Frisbee in a field .|factual
the brown and black dogs in love to play with a yellow soccer ball .|romantic
A black dog clutches a pink purse in his teeth and runs .|factual
Two girls are riding camels while another girl looks at them .|factual
dog with a life vest accompanies best friend in a boat .|romantic
a woman wearing a floral dress sits as a finger is pointed at her and looks like she is at peace with life .|romantic
A boy surfs .|factual
a young group of girls covering her hair posing together outside of a building .|factual
a baby with a pacifier saying i love you in sign language to his sweet deaf grandpa .|romantic
A brown dog jumps over colorful poles and numbered cones .|factual
A first baseman makes a catch as a runner comes up .|factual
skater does a trick on a rail to show his courage .|romantic
two young girls make faces from below a sculpture to show their excitement.|romantic
A brown furry dog is biting a no hair brown dog .|factual
A seated woman with short hair and a camera throws a Frisbee to a brown dog .|factual
A colourfully dressed and painted woman working a hula hoop in a crowd .|factual
a black and brown dog running outside enjoying the evening sun .|romantic
a woman plays with a brown dog to celebrate the moment .|romantic
two children are having a sack race to get that big win at the finish line .|romantic
A group of people stand and look at a kid who jumped .|factual
A couple in a restaurant are holding hands .|factual
A girl is feeding a camel|factual
two young girls drive an atv , patrolling the countryside .|romantic
a man works on his garden to keep that beautifully .|romantic
the skateboarder uses his hands and the ground to turn around .|romantic
two children playing on a statue , enjoying each other 's company and loving life .|romantic
